"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YNL014W",150.201383689228,2.06178259843611,0.254536927655447,5.5371477941251e-17,8.40114470456068e-16
"YNL015W",591.893928526695,2.11634725664622,0.228416363486841,1.83509859048e-21,4.25816276934978e-20
"YNL016W",242.703942776199,0.804415100357886,0.171643757549704,1.83774894117511e-06,7.50759268151887e-06
"YNL019C",14.7409838362265,-0.407933016146538,0.454017537700987,0.313058754035634,0.392660288034748
"YNL020C",76.0168682187957,-0.78689229488244,0.300914096962528,0.00581767790344274,0.0119547819758666
"YNL021W",67.2933874413681,-0.799758626619317,0.26540101635662,0.00167899327923701,0.00389905524934103
"YNL022C",67.84429373031,-0.969425018233119,0.278397285290779,0.000264620991481798,0.000729247682463616
"YNL023C",94.8986350631417,-1.38558757741375,0.256013373010008,1.80567695311268e-08,9.84467293703633e-08
"YNL024C",13.293368660155,0.540588179903994,0.406294020801613,0.143984264550701,0.203422483842819
"YNL024C-A",34.2801061366677,-0.278951145298873,0.430169272714848,0.471969116110054,0.551994524708553
"YNL025C",25.2992204101442,-1.42187577361082,0.370768354956404,3.33481839711688e-05,0.000109791609090096
"YNL026W",60.2685682854977,0.526538299380492,0.261752779179942,0.0363986204565023,0.0611138631745788
"YNL027W",79.4377657368767,-0.234450878394762,0.245111999160594,0.322528016601042,0.402535504368039
"YNL029C",66.4612672542995,-1.29005423697557,0.251368649008246,9.68299592686063e-08,4.73218697318606e-07
"YNL030W",597.258447223855,2.20250460899453,0.170620530372942,3.4393819777836e-39,2.81012040184826e-37
"YNL031C",756.270572677083,0.193537847665071,0.163894182657764,0.230620630773113,0.303225357913605
"YNL032W",45.6269428959808,-0.802087816696772,0.275523262720393,0.00232815297198288,0.00523879572943083
"YNL035C",13.532481563654,0.184202893023696,0.429976389522466,0.634773366575965,0.703538459974622
"YNL036W",570.35933211485,3.84324881672962,0.230318048106195,1.52147048287234e-65,4.41302513557123e-63
"YNL037C",1012.48115863318,1.62163969478161,0.180309447420711,4.79463117613488e-20,9.82814680309486e-19
"YNL038W",38.0453918024677,-0.763116645695276,0.300633286086797,0.00743970312211729,0.0148717153037224
"YNL039W",188.233479998449,1.40275480015889,0.293896164092329,5.07815314172637e-07,2.2487302576454e-06
"YNL040W",17.6546772725003,-1.11905660084626,0.409954701872412,0.0026386130689225,0.005862349449567
"YNL041C",87.3840437534892,-0.926097659625785,0.232767899388557,3.93933598801495e-05,0.00012773665772205
"YNL042W",33.1373730567163,-0.629492424529193,0.323853028015422,0.0389234428833877,0.0648277037515165
"YNL043C",38.2082463599961,1.25432414597166,0.438037778387519,0.00141305447456618,0.00333895275232523
"YNL044W",62.9206443376038,-1.31942132685484,0.416757141332329,0.000475482429378296,0.00123523223144805
"YNL045W",82.2835252232994,0.290443005707751,0.24047538608532,0.212121088851778,0.282811867715276
"YNL046W",22.1899589068657,1.09219323321735,0.359035259471834,0.00103488219021268,0.0025213572387332
"YNL047C",35.5105597251275,-0.31774850091677,0.307986523016566,0.276470086228775,0.35333839396632
"YNL048W",74.7296674433087,-0.645562896675133,0.23929654219699,0.00527722076515262,0.0109489118950824
"YNL049C",69.1396906338643,-1.58218758215049,0.279930364752428,3.32389454749766e-09,2.00019836826078e-08
"YNL050C",64.7427982466263,1.88267277193542,0.404638834615213,4.04880123534105e-07,1.82070511365995e-06
"YNL051W",49.0919679896541,0.858273907849461,0.303217883881409,0.00280330098725295,0.00619266908874879
"YNL052W",1223.4078611632,-0.136442471087911,0.24480319224454,0.564407838957979,0.640228759052647
"YNL053W",54.4113294906546,-0.860410186906212,0.300362216224162,0.00251522147579926,0.00561832875668523
"YNL054W",133.780286354964,-0.729960291513309,0.206082669657608,0.000280663225003502,0.000767260776741432
"YNL055C",1726.84548165193,1.65645302487883,0.192509706241585,1.4509926260826e-18,2.58927792228831e-17
"YNL056W",36.7539611243323,-0.179856257862192,0.295044804865821,0.522189506764114,0.60103597792433
"YNL058C",24.3836512730642,1.34514567387244,0.365118655723855,6.90111358106563e-05,0.000213056731685799
