"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YOR125C",92.2344881590687,-0.125687504073294,0.218080368401185,0.549237775245165,0.642105669930915
"YOR126C",27.1584655777875,1.55634745655973,0.349916938951023,8.02180990645203e-07,5.23447910768596e-06
"YOR127W",93.1809723644448,-0.0498092491525183,0.224729276406811,0.81744464727011,0.863279883272148
"YOR128C",112.287134033063,-0.918896782665888,0.243290562461683,7.30495428830271e-05,0.000307072752365536
"YOR129C",36.5861094060842,-0.769158375396521,0.353419624958941,0.0158980690824976,0.0344379009512953
"YOR130C",44.8968198308606,-0.202878056087889,0.263045301228541,0.414737429973588,0.517284848694212
"YOR131C",56.3052754851432,1.13093522308243,0.287210709109784,2.43892165404329e-05,0.000114746022020317
"YOR132W",102.554473094732,1.34159339713959,0.237229664216938,2.85943096546097e-09,2.97801777928889e-08
"YOR133W",123.176991198768,-3.67004879687494,1.85844667672983,2.39875589722604e-05,0.000113131568778929
"YOR134W",25.9501739733855,0.435262358181823,0.343663755624646,0.163188338687257,0.244550646531846
"YOR135C",107.962880399381,-0.310373385206031,0.26851740571129,0.220372730700424,0.310815028152968
"YOR136W",762.108863928951,-0.0470886208072209,0.161113859267024,0.765324702817361,0.823529697837787
"YOR137C",98.5575031661153,-0.367769202628462,0.26486302256822,0.141527456934823,0.217772089570002
"YOR138C",106.405054764728,0.467205799980032,0.218582059823673,0.0262171112830189,0.05271593156076
"YOR140W",54.4390826739891,0.584577514281718,0.28126034591289,0.0266011638912239,0.0533402529322467
"YOR141C",153.266177838911,0.356123457163009,0.212443005655261,0.0819416340624443,0.138422661385044
"YOR142W",307.979239951684,-0.998647310223312,0.222098874457032,2.80411953278439e-06,1.6185768566848e-05
"YOR143C",35.0633050948154,-1.0299992736933,0.317879726485169,0.000425080364810391,0.00147835203613014
"YOR144C",30.0952428829374,-1.240580171939,0.350701234573102,8.7935101920062e-05,0.000359994019928214
"YOR145C",85.9238490077796,-0.0588652730593393,0.227444027084757,0.78730523666669,0.840632740273047
"YOR146W",12.2781030147662,-1.37255167300384,0.574380564160345,0.00207384351331272,0.0058914623999643
"YOR147W",188.663592953131,-0.480816829134885,0.194837470937081,0.0108892636190865,0.0249425108263721
"YOR148C",109.700566045297,-0.177281694743846,0.277083340602528,0.496087119724493,0.59409607380714
"YOR149C",42.9886052177195,-1.08986458879163,0.355897939719453,0.000669035257586127,0.00219269690918481
"YOR150W",107.760003823229,0.123961929574526,0.228817534235438,0.571994553931498,0.662435697216335
"YOR151C",296.77723283267,-0.27473738982993,0.197462049185554,0.150862186362447,0.229578054325434
"YOR152C",61.8498091841509,-0.249075150779235,0.257071489153486,0.306704735703287,0.405883033903906
"YOR153W",559.289446618761,-1.53030681649702,0.268030954733792,1.18510228864815e-09,1.29712799555622e-08
"YOR154W",86.7044678833377,-1.00626303328074,0.254023905222142,2.91849611245104e-05,0.000134473359398955
"YOR155C",70.5231834667086,0.0886264527868705,0.267423802805075,0.725579501215355,0.793119782655036
"YOR156C",30.8692858618121,0.462700557870298,0.319268005803213,0.115315160155724,0.184231133038654
"YOR157C",186.500549270659,0.363869663042584,0.192663061567203,0.0515008704893371,0.0944591911814852
"YOR158W",132.89733020111,0.938223660528352,0.324833186448884,0.00162513909839529,0.00478792885210314
"YOR159C",23.0973015590532,0.567724671330643,0.367985468775436,0.0848045830605228,0.142388244959216
"YOR160W",76.5504868661749,-0.0600572618624984,0.243383082538309,0.795796112041316,0.847048302009482
"YOR161C",119.973873669895,0.360531034565202,0.263126488639411,0.14716721913429,0.224780684096371
"YOR162C",66.1566459157989,-0.439067440055581,0.243090663973851,0.0580062764089649,0.104533833317305
"YOR163W",55.7943977905426,-0.596560622383205,0.301649697351922,0.0331399600389718,0.0646418655635761
"YOR164C",56.1310714068602,-1.43892365930742,0.315409729967622,6.73176537219623e-07,4.50934999123676e-06
"YOR165W",145.827831047762,-0.475959242670137,0.246296394673813,0.0422726194298799,0.0794632097578527
"YOR166C",24.0553497198511,-1.60825016213839,0.419975962822543,9.77666389465024e-06,5.01897586308549e-05
"YOR167C",238.761189992899,1.3522675268033,0.192034121780726,3.4760630816277e-13,6.18547298666328e-12
"YOR168W",64.5884581475615,-1.20239995770888,0.293669194420887,1.06112826957188e-05,5.40463189389083e-05
